"","Name","Clade","stopFree","CPC2","LGC","CPPred","RNAcode","PhyloCSF","tcode","RNAsamba","bioseq2seq","randScore","PLEK"
"6620","OffNeg_NC_058385.1_82878166_82878070","catGroup",144,0.0560377,-0.753,0.105012,4.712,-73.5035,0.828,0.23112,0.0073,59,-2.11284
"6621","OffNeg_NC_058385.1_8722490_8722349","catGroup",120,0.0244509,-1.169,0.00656629,9.752,-63.4271,0.963,0.03375,2e-04,62,-2.09969
"6622","OffNeg_NC_058386.1_101073643_101073844","catGroup",189,0.0987559,-0.256,0.00812424,9.572,-165.6686,0.897,0.07841,6e-04,79,-1.9428
"6623","OffNeg_NC_058386.1_10542672_10542825","catGroup",195,0.0160315,-0.913,0.0967175,5.113,-128.686,0.779,0.03929,0.001,37,-2.58991
"6624","OffNeg_NC_058386.1_106918723_106918592","catGroup",183,0.0202201,-0.477,0.00174,4.066,-116.8223,1.102,0.06577,0.0011,48,-1.97687
"6625","OffNeg_NC_058386.1_109868967_109868833","catGroup",180,0.0152711,-1.935,0.0106998,7.679,-90.397,0.818,0.13888,0.001,82,-2.40053
"6626","OffNeg_NC_058386.1_110781145_110781252","catGroup",165,0.0229309,-0.746,0.00269337,9.846,-64.4482,0.838,0.16372,0.0034,50,-2.21701
"6627","OffNeg_NC_058386.1_112322614_112322505","catGroup",144,0.0197647,-0.779,0.0145988,7.25,-26.2114,1.058,0.05392,0.0087,78,-2.13174
"6628","OffNeg_NC_058386.1_124994372_124994462","catGroup",171,0.0384572,-0.809,0.0737954,6.813,-38.6881,0.937,0.01864,0.0353,12,-2.4114
"6629","OffNeg_NC_058386.1_125692356_125692481","catGroup",276,0.171281,0,0.00710944,8.629,-7.9713,1.089,0.11207,0.0101,87,-1.37954
"6630","OffNeg_NC_058386.1_125765981_125766110","catGroup",171,0.0307687,-0.342,0.104308,11.213,-48.0803,0.737,0.16698,0.0291,84,-2.5611
"6631","OffNeg_NC_058386.1_126293644_126293838","catGroup",285,0.0144547,-0.869,0.0108914,7.35,-215.8683,0.738,0.04045,0.0293,66,-2.12726
"6632","OffNeg_NC_058386.1_127236196_127236086","catGroup",153,0.00868105,-0.293,0.103001,3.89,-43.1583,0.613,0.06951,0.0181,94,-2.66039
"6633","OffNeg_NC_058386.1_13172952_13172871","catGroup",123,0.133032,-0.617,0.00228778,5.987,11.3792,0.498,0.0256,7e-04,49,-2.13519
"6634","OffNeg_NC_058386.1_18121607_18121711","catGroup",126,0.0278605,0,0.000187379,3.839,-146.0778,0.685,0.03616,0.0235,27,-2.30686
"6635","OffNeg_NC_058386.1_27949151_27948971","catGroup",273,0.0840291,0,6.32115e-05,13.225,-197.5338,0.62,0.50079,0.0045,72,-1.51673
"6636","OffNeg_NC_058386.1_31248209_31249172","catGroup",327,0.162539,-0.284,0.0607463,5.313,-526.0138,0.901,0.07589,0.0069,99,-1.3802
"6637","OffNeg_NC_058386.1_32984173_32983567","catGroup",165,0.011632,-0.864,0.013816,6.178,-296.0309,0.972,0.08649,2e-04,53,-1.02524
"6638","OffNeg_NC_058386.1_38509726_38509566","catGroup",177,0.0297157,-1.063,0.00760928,4.165,-101.068,0.873,0.04086,0.2235,89,-2.25354
"6639","OffNeg_NC_058386.1_41318817_41318947","catGroup",183,0.0878116,-0.169,0.000187141,10.129,-192.9111,1.001,0.22078,0.4176,76,-2.15549
"6640","OffNeg_NC_058386.1_41667868_41667972","catGroup",123,0.0716656,1.364,3.21228e-05,4.723,-159.6703,1.063,0.05249,0.0232,30,-2.0744
"6641","OffNeg_NC_058386.1_41815798_41815909","catGroup",132,0.0119566,-0.968,4.39629e-05,7.24,-83.5723,1.03,0.26312,0.0017,79,-2.03004
"6642","OffNeg_NC_058386.1_42836342_42835743","catGroup",240,0.0385005,-1.396,0.319132,5.168,-438.7864,1.02,0.29012,5e-04,39,-1.14095
"6643","OffNeg_NC_058386.1_42907289_42907184","catGroup",225,0.15925,-0.521,0.062272,7.23,-135.7842,0.965,0.72256,0.0052,1,-2.2068
"6644","OffNeg_NC_058386.1_46276817_46276683","catGroup",228,0.0220299,-1.372,0.12153,3.814,-106.5825,0.891,0.12793,0.081,16,-1.95684
"6645","OffNeg_NC_058386.1_46816280_46816194","catGroup",138,0.0139464,1.499,0.00123161,4.71,-24.7856,0.658,0.06385,0.1316,10,-2.48362
"6646","OffNeg_NC_058386.1_47827416_47827294","catGroup",270,0.030972,-0.248,0.00103433,4.826,-103.2062,0.798,0.05358,0.001,45,-2.16391
"6647","OffNeg_NC_058386.1_48432072_48432188","catGroup",177,0.00328945,-0.564,0.000312627,9.382,-68.4204,0.69,0.04998,1e-04,82,-2.0439
"6648","OffNeg_NC_058386.1_50970278_50970148","catGroup",174,0.0365766,-0.116,1.49005e-05,9.612,-77.0439,0.649,0.23806,0.5315,36,-2.13297
"6649","OffNeg_NC_058386.1_53534623_53534760","catGroup",210,0.118861,-0.831,2.32207e-05,8.853,-73.4746,0.836,0.06624,0.0067,72,-2.25889
"6650","OffNeg_NC_058386.1_57501119_57501242","catGroup",243,0.0637225,-0.576,0.0116186,6.877,-8.0869,0.851,0.16414,0.4475,95,-2.30568
"6651","OffNeg_NC_058386.1_58057511_58057601","catGroup",237,0.0436886,0,0.0880582,7.752,-90.8876,1.054,0.07687,0.0133,62,-2.00901
"6652","OffNeg_NC_058386.1_58419454_58419607","catGroup",198,0.0573465,-0.612,0.0035684,11.11,1.2835,0.874,0.03823,0.3852,94,-2.23551
"6653","OffNeg_NC_058386.1_65559207_65559090","catGroup",210,0.0350355,-1.171,0.0622186,9.601,-184.8748,0.858,0.12691,0.0389,11,-2.19195
"6654","OffNeg_NC_058386.1_85507024_85507170","catGroup",192,0.0241025,-0.737,0.104178,4.996,-27.065,0.778,0.04579,0.0918,60,-2.18553
"6655","OffNeg_NC_058386.1_87954893_87954752","catGroup",144,0.0759342,-0.771,0.0201304,5.871,-78.8147,0.725,0.15678,0.0012,33,-2.15344
"6656","OffNeg_NC_058386.1_91942931_91942781","catGroup",234,0.0278307,-0.197,0.0038054,7.66,-161.9105,0.792,0.30526,9e-04,72,-1.55372
"6657","OffNeg_NC_058386.1_93796257_93796136","catGroup",252,0.18416,0,0.000127027,11.358,-168.5004,1.179,0.23306,0.0022,40,-2.10493
"6658","OffNeg_NC_058386.1_960482_960600","catGroup",165,0.016757,-0.835,0.000239735,6.58,-8.8896,0.841,0.02859,6e-04,65,-1.86403
"6659","OffNeg_NC_058386.1_97205176_97205504","catGroup",246,0.433662,-1.386,7.18883e-06,4.977,-502.0191,1.01,0.62143,0.913,34,-1.84599
"6660","OffNeg_NW_025408497.1_129419_129534","catGroup",192,0.0195101,0.037,1.24022e-05,4.562,-114.8262,0.6,0.07274,0.007,1,-2.27356
"6661","OffNeg_NW_025408510.1_130843_130705","catGroup",198,0.011661,-0.601,1e-07,9.248,-26.6518,0.821,0.26735,0.5008,85,-1.85461
"6662","OffPos_NC_058368.1_100143404_100143247","catGroup",123,0.00590392,-0.681,0.000585817,7.607,-105.5265,0.696,0.05467,0.2123,68,-2.48231
"6663","OffPos_NC_058368.1_100944920_100945064","catGroup",153,0.0140164,-0.651,0.00740793,4.479,-84.1202,0.85,0.07241,3e-04,89,-2.41855
"6664","OffPos_NC_058368.1_10339999_10339865","catGroup",129,0.00344899,-1.137,0.00527884,6.318,-66.2227,0.752,0.22767,2e-04,41,-2.08976
"6665","OffPos_NC_058368.1_108744_108897","catGroup",99,0.00389001,-0.914,4.24361e-06,8.241,-184.672,0.858,0.12031,0.0072,90,-2.34702
"6666","OffPos_NC_058368.1_11354751_11354850","catGroup",162,0.00596906,-0.73,0.00726197,6.021,-84.5058,0.615,0.12154,4e-04,86,-2.26435
"6667","OffPos_NC_058368.1_113885875_113885734","catGroup",186,0.0102218,-0.813,2.69513e-05,5.361,-117.9352,0.949,0.17306,0.0024,23,-1.33211
"6668","OffPos_NC_058368.1_114260154_114260058","catGroup",195,0.0151451,-0.701,4.43177e-05,9.099,-57.4468,1.035,0.1019,0.1046,23,-2.40921
"6669","OffPos_NC_058368.1_114513551_114513398","catGroup",234,0.0764204,-0.172,0.227528,3.49,-21.2964,0.919,0.51189,0.0536,87,-1.34503
"6670","OffPos_NC_058368.1_114540234_114540317","catGroup",141,0.114399,-0.796,1.88087e-05,4.606,-36.3269,0.875,0.20282,0.0029,88,-2.0399
"6671","OffPos_NC_058368.1_1149651_1149772","catGroup",156,0.016597,-0.796,0.00234038,4.723,-250.1509,1.027,0.09066,5e-04,86,-2.31646
"6672","OffPos_NC_058368.1_115036438_115036639","catGroup",348,0.117876,0,0.0154688,12.54,-101.9348,1.043,0.06172,0.0087,79,-1.96221
"6673","OffPos_NC_058368.1_116262586_116262412","catGroup",222,0.00598566,-0.414,0.00952996,7.568,-26.7007,0.883,0.31062,5e-04,45,-1.87073
"6674","OffPos_NC_058368.1_116549380_116549488","catGroup",108,0.0150079,-0.55,0.006165,3.181,-135.0675,0.815,0.04523,1e-04,77,-2.57582
"6675","OffPos_NC_058368.1_121418686_121418547","catGroup",213,0.0162648,0,0.00704369,15.8,-124.543,1.052,0.40106,0.0159,34,-2.2985
"6676","OffPos_NC_058368.1_122834981_122834852","catGroup",132,0.00315638,-0.159,0.00584731,7.359,-133.1596,0.74,0.03342,2e-04,71,-2.42976
"6677","OffPos_NC_058368.1_123601720_123601852","catGroup",120,0.01838,-0.967,0.0420713,5.663,5.016,0.882,0.12828,0.0015,92,-2.07113
"6678","OffPos_NC_058368.1_127209649_127209560","catGroup",177,0.0141365,-0.813,0.00753392,4.519,-3.9071,0.881,0.0787,0.0125,45,-2.33043
"6679","OffPos_NC_058368.1_132522425_132522295","catGroup",114,0.00665419,-0.716,0.0053622,4.305,-76.6881,0.799,0.05735,6e-04,89,-2.38692
"6680","OffPos_NC_058368.1_135820738_135820895","catGroup",123,0.0364761,-0.554,0.0471896,3.806,-306.6559,0.876,0.14845,2e-04,57,-1.82606
"6681","OffPos_NC_058368.1_139073729_139073580","catGroup",207,0.0196326,-0.693,0.0173431,6.597,-240.8113,0.721,0.10462,0.0041,9,-1.28869
"6682","OffPos_NC_058368.1_139486900_139486810","catGroup",183,0.0269424,0,0.00173872,5.668,-165.4042,0.621,0.06522,0.0016,48,-2.17664
"6683","OffPos_NC_058368.1_141985495_141985332","catGroup",177,0.0134569,0.478,0.0112279,5.556,-40.626,0.688,0.13384,0.002,3,-2.23829
"6684","OffPos_NC_058368.1_144199406_144199290","catGroup",141,0.00892386,0.175,0.0105532,4.58,11.0126,0.517,0.08183,0.2584,50,-2.20869
"6685","OffPos_NC_058368.1_1476164_1476058","catGroup",99,0.0156039,3.342,0.0021288,5.433,-105.8477,0.543,0.04093,0.1102,84,-2.34629
"6686","OffPos_NC_058368.1_172162181_172162292","catGroup",207,0.0185873,2.894,0.00116739,4.531,-9.9759,0.912,0.1089,7e-04,78,-2.20426
"6687","OffPos_NC_058368.1_172841533_172841652","catGroup",210,0.06291,-0.684,0.00352636,5.559,-166.7533,1.136,0.13422,6e-04,73,-2.17641
"6688","OffPos_NC_058368.1_174607086_174606873","catGroup",156,0.00848003,-1.111,0.0087423,7.2,-189.127,0.584,0.27298,0.0106,47,-1.63822
"6689","OffPos_NC_058368.1_176376836_176376741","catGroup",174,0.0108389,0.2,0.038383,3.471,10.5046,0.585,0.0244,0.0059,34,-2.37374
"6690","OffPos_NC_058368.1_178153059_178152976","catGroup",219,0.182729,-0.474,0.00410075,9.294,10.2057,0.508,0.02856,0.0121,4,-2.65198
"6691","OffPos_NC_058368.1_186062362_186062255","catGroup",120,0.00761767,-1.152,0.0145299,4.216,-298.7767,0.832,0.14511,4e-04,83,-1.86469
"6692","OffPos_NC_058368.1_187313362_187313448","catGroup",201,0.00674623,-1.445,3.97134e-06,7.584,-53.5262,0.716,0.06724,0.0014,99,-1.99419
"6693","OffPos_NC_058368.1_187589220_187589352","catGroup",171,0.027167,-1.471,0.000452897,4.183,-3.2009,0.725,0.03882,0.0055,36,-2.24979
"6694","OffPos_NC_058368.1_189823176_189823285","catGroup",171,0.0973898,-0.678,0.0294608,3.162,-125.2376,0.795,0.024,2e-04,13,-2.53363
"6695","OffPos_NC_058368.1_192327387_192327550","catGroup",306,0.167558,-0.601,0.0296765,8.158,-231.2347,0.521,0.1911,0.0092,20,-1.51454
"6696","OffPos_NC_058368.1_195468379_195468549","catGroup",222,0.0813916,-0.492,0.0109448,5.472,-434.2606,1.119,0.04349,0.0058,15,-1.80073
"6697","OffPos_NC_058368.1_195674942_195675074","catGroup",156,0.0667739,-0.352,0.000172189,11.546,-73.7774,0.884,0.11832,0.859,85,-2.24858
"6698","OffPos_NC_058368.1_197344342_197344427","catGroup",135,0.131283,-1.852,0.0459167,5.47,-8.405,0.753,0.04215,0.0617,32,-2.13399
"6699","OffPos_NC_058368.1_209242684_209242800","catGroup",213,0.063658,-0.659,1.42474e-07,11.737,-150.5583,0.935,0.11171,0.0112,27,-2.27517
"6700","OffPos_NC_058368.1_210817187_210817016","catGroup",207,0.141422,-1.269,0.0101754,8.271,-136.6034,0.874,0.1157,0.1805,12,-1.98247
"6701","OffPos_NC_058368.1_211304612_211304762","catGroup",276,0.00905237,-1.385,0.0087464,6.632,7.3759,1.053,0.09005,3e-04,10,-2.48192
"6702","OffPos_NC_058368.1_211471101_211470951","catGroup",301,0.0446092,-0.314,0.0318386,5.723,-1.0164,0.925,0.06338,0.0103,17,-1.83052
"6703","OffPos_NC_058368.1_211831080_211831224","catGroup",295,0.0940697,-0.574,0.103849,11.499,-30.0578,0.916,0.47527,0.9501,29,-1.77059
"6704","OffPos_NC_058368.1_212139249_212139419","catGroup",318,0.0148391,-0.54,0.0166043,5.036,-173.029,0.997,0.07525,5e-04,74,-1.98661
"6705","OffPos_NC_058368.1_218669458_218670340","catGroup",240,0.0195787,-0.355,0.00013543,6.825,-587.57,1.015,0.06111,3e-04,19,-2.02866
"6706","OffPos_NC_058368.1_21920699_21920840","catGroup",171,0.00416034,-0.414,5.11395e-05,12.615,-58.8745,0.608,0.16499,0.0245,23,-2.44933
"6707","OffPos_NC_058368.1_227532305_227532156","catGroup",144,0.00750805,0,0.0123037,9.574,-103.1824,1.056,0.13089,7e-04,50,-2.12331
"6708","OffPos_NC_058368.1_228160298_228160522","catGroup",264,0.1101,-0.553,0.00231717,7.042,-228.5868,0.955,0.10141,0.1369,10,-2.04687
"6709","OffPos_NC_058368.1_235549112_235548974","catGroup",201,0.00674042,-0.416,0.375216,12.081,-62.0403,0.743,0.54436,0.001,52,-1.60339
"6710","OffPos_NC_058368.1_24429895_24429808","catGroup",162,0.00283571,0,0.00162771,4.78,-1.6686,0.669,0.19905,3e-04,76,-2.16082
"6711","OffPos_NC_058368.1_24983098_24983259","catGroup",186,0.0102034,-1.248,0.0001385,4.903,-106.7168,1.093,0.45123,3e-04,49,-2.10098
"6712","OffPos_NC_058368.1_25016218_25016410","catGroup",270,0.0990448,0,0.036284,6.497,-103.4369,1.263,0.20154,0.2693,69,-1.66991
"6713","OffPos_NC_058368.1_28922554_28922664","catGroup",192,0.0418607,-1.487,0.0275659,5.487,-258.8128,0.871,0.11304,0.0054,79,-2.1276
"6714","OffPos_NC_058368.1_36138269_36138141","catGroup",210,0.0249637,-1.322,0.00598458,5.967,-48.5324,0.888,0.03295,0.0018,60,-1.5462
"6715","OffPos_NC_058368.1_46256226_46256082","catGroup",246,0.149703,0.544,0.106104,3.342,-9.2714,0.801,0.08666,0.0688,77,-2.45456
"6716","OffPos_NC_058368.1_51189148_51189025","catGroup",159,0.0114827,3.364,1.00832e-05,6.701,-54.097,0.862,0.11609,0.0213,96,-2.2166
"6717","OffPos_NC_058368.1_52701643_52701507","catGroup",162,0.0478277,-0.808,0.0887631,6.667,-95.7802,0.853,0.10512,6e-04,75,-2.00111
"6718","OffPos_NC_058368.1_5720500_5720605","catGroup",255,0.180756,-0.417,0.0125495,8.452,-3.0034,0.549,0.07692,0.0509,97,-2.09646
"6719","OffPos_NC_058368.1_6469301_6469419","catGroup",153,0.0192332,-0.489,0.0582102,4.024,-191.3227,0.849,0.06097,3e-04,78,-2.08111
"6720","OffPos_NC_058368.1_67355289_67355371","catGroup",165,0.0301408,-0.854,6.37067e-07,6.431,-81.1428,0.973,0.13208,0.057,84,-2.31535
"6721","OffPos_NC_058368.1_70915411_70915048","catGroup",312,0.0241404,-1.513,0.0462495,8.391,-222.0536,0.971,0.0415,0.2148,45,-1.18843
"6722","OffPos_NC_058368.1_72123430_72123293","catGroup",144,0.0079292,-0.005,0.00301513,9.645,-82.7382,0.817,0.12434,3e-04,92,-2.46283
"6723","OffPos_NC_058368.1_82070506_82070669","catGroup",288,0.0229086,-0.368,0.00978897,4.099,2.4234,0.864,0.37634,4e-04,56,-1.68543
"6724","OffPos_NC_058368.1_82335840_82335678","catGroup",313,0.165815,0,0.00389815,4.648,4.9698,0.625,0.02087,0.0101,25,-2.32269
"6725","OffPos_NC_058368.1_87415496_87415325","catGroup",225,0.0313624,-1.074,0.072964,5.889,-73.12,0.856,0.07268,0.0621,12,-1.77572
"6726","OffPos_NC_058368.1_87866546_87866464","catGroup",213,0.0219105,-0.638,0.0151683,7.761,1.0508,0.644,0.08822,0.0058,8,-2.15629
"6727","OffPos_NC_058368.1_9533893_9533787","catGroup",111,0.0860575,0,0.000203823,4.374,-20.2906,1.014,0.07322,0.0014,77,-2.36931
"6728","OffPos_NC_058369.1_10170702_10170849","catGroup",195,0.0126419,-1.4,0.043525,9.244,-35.2545,0.55,0.05591,0.1354,26,-2.0856
"6729","OffPos_NC_058369.1_101763682_101763769","catGroup",177,0.025962,-0.658,0.0131763,9.712,-19.5288,0.845,0.06953,3e-04,86,-2.28855
"6730","OffPos_NC_058369.1_10331009_10330773","catGroup",243,0.0475334,-1.432,0.317066,8.483,-14.2294,1.061,0.20096,0.0016,53,-1.71028
"6731","OffPos_NC_058369.1_11366856_11366725","catGroup",282,0.0871121,-0.993,0.000141375,8.64,-130.5287,0.821,0.0827,0.0052,88,-2.06892
"6732","OffPos_NC_058369.1_12296002_12295858","catGroup",189,0.0178535,-0.077,0.00244252,5.389,-68.3348,1.066,0.0606,0.002,96,-1.93556
"6733","OffPos_NC_058369.1_12351443_12351298","catGroup",156,0.00642356,-0.609,0.0301235,6.163,-72.9948,1.067,0.07121,6e-04,84,-2.12465
"6734","OffPos_NC_058369.1_125610264_125610164","catGroup",123,0.00937717,-0.353,0.0114649,7.186,-10.2867,0.81,0.19641,0.0104,46,-2.06826
"6735","OffPos_NC_058369.1_12707516_12707350","catGroup",315,0.0414218,-0.899,0.276189,8.488,-249.7937,0.788,0.15822,0.1255,99,-1.69952
"6736","OffPos_NC_058369.1_12937217_12937025","catGroup",186,0.160075,0,0.00179146,10.22,-176.7289,1.179,0.06942,0.1117,62,-1.41412
"6737","OffPos_NC_058369.1_13417351_13417606","catGroup",198,0.00760348,-1,0.0121758,4.239,-354.6878,0.792,0.04791,0.0786,26,-1.81322
"6738","OffPos_NC_058369.1_13565318_13565126","catGroup",343,0.0484439,-0.538,4.95251e-05,5.393,-151.2069,0.904,0.10428,0.0014,51,-1.44817
"6739","OffPos_NC_058369.1_13576224_13576018","catGroup",336,0.115701,-0.504,0.0893096,9.165,-154.3386,0.934,0.09018,0.0028,84,-1.74963
"6740","OffPos_NC_058369.1_139601925_139601797","catGroup",132,0.00962567,0.202,0.157103,5.79,-41.0563,0.688,0.05079,2e-04,54,-2.55841
"6741","OffPos_NC_058369.1_140810418_140810775","catGroup",177,0.0160918,-1.119,0.00279092,12.836,-31.4482,1.036,0.08167,0.0012,8,-2.65498
"6742","OffPos_NC_058369.1_145194018_145193897","catGroup",222,0.0140537,-1.283,0.0323576,7.44,-31.496,0.872,0.02331,2e-04,5,-2.17987
"6743","OffPos_NC_058369.1_146136242_146136029","catGroup",120,0.00677006,0.235,0.000994853,6.335,-85.0687,0.726,0.29786,0.0082,45,-2.36774
"6744","OffPos_NC_058369.1_146400821_146400912","catGroup",117,0.0910616,-1.221,2.96619e-05,4.832,-197.9461,0.925,0.06936,8e-04,42,-2.19514
"6745","OffPos_NC_058369.1_148323541_148323358","catGroup",162,0.0200995,-1.097,0.0388868,7.66,-175.0608,0.829,0.03775,0.0016,5,-2.05034
"6746","OffPos_NC_058369.1_150665936_150665764","catGroup",291,0.166549,-1.995,0.0125374,8.426,-67.7305,0.735,0.13799,0.1521,19,-2.1631
"6747","OffPos_NC_058369.1_151137441_151137321","catGroup",174,0.200573,-0.5,0.145183,5.572,-4.9775,0.482,0.31592,1e-04,47,-2.05903
"6748","OffPos_NC_058369.1_153033853_153033751","catGroup",192,0.0239163,-1.024,0.000225666,4.264,-99.4523,0.565,0.03447,0.0072,59,-1.87157
"6749","OffPos_NC_058369.1_153604150_153603933","catGroup",222,0.0214723,-1.278,0.0378541,8.476,-170.1974,0.893,0.03771,0.0692,2,-1.996
"6750","OffPos_NC_058369.1_153610054_153609960","catGroup",168,0.0260722,0,0.0466637,5.368,-134.6516,0.723,0.09034,0.0434,95,-2.30797
"6751","OffPos_NC_058369.1_154597034_154597165","catGroup",150,0.0174835,-0.364,0.10127,5.27,7.5654,1.088,0.168,5e-04,87,-2.14179
"6752","OffPos_NC_058369.1_154668047_154667905","catGroup",225,0.175163,-1.114,0.000189344,3.62,-344.3556,0.749,0.12949,0.0014,31,-2.19092
"6753","OffPos_NC_058369.1_154741843_154741725","catGroup",180,0.0133885,0.596,0.00160007,3.907,-73.0113,0.59,0.23861,7e-04,43,-2.04626
"6754","OffPos_NC_058369.1_15557252_15557380","catGroup",234,0.116617,-0.524,0.358836,6.567,-5.8543,1.029,0.25878,0.0017,96,-2.30849
"6755","OffPos_NC_058369.1_155972863_155972667","catGroup",195,0.0232312,-0.88,0.267537,6.026,-22.4676,0.912,0.57792,0.0027,97,-1.4994
"6756","OffPos_NC_058369.1_156879842_156880021","catGroup",213,0.169102,0,0.0397317,8.888,8.455,0.953,0.09578,0.689,97,-1.80852
"6757","OffPos_NC_058369.1_160370390_160370534","catGroup",138,0.0165486,-0.931,0.0023433,4.379,-333.64,0.886,0.01967,6e-04,25,-2.73924
"6758","OffPos_NC_058369.1_162310556_162310710","catGroup",162,0.0165359,0,1.93837e-05,6.538,-304.5556,0.913,0.01723,0.0419,15,-1.93313
"6759","OffPos_NC_058369.1_163324861_163324754","catGroup",141,0.0129309,-0.472,0.000300721,8.315,-27.9621,0.732,0.05074,0.0548,35,-2.40451
"6760","OffPos_NC_058369.1_163474157_163473983","catGroup",261,0.00823482,-1.123,0.0122646,6.813,-113.2384,0.812,0.10793,0.0058,45,-2.42263
"6761","OffPos_NC_058369.1_163982066_163982222","catGroup",129,0.0104989,-0.752,9.3874e-07,6.563,-134.5097,0.727,0.17424,8e-04,91,-2.26989
"6762","OffPos_NC_058369.1_164652416_164652512","catGroup",192,0.0151186,-0.406,0.121082,7.358,-26.1495,0.767,0.1499,9e-04,11,-2.30792
"6763","OffPos_NC_058369.1_166177501_166177600","catGroup",150,0.0249383,-1.437,0.0871311,6.005,-100.9583,0.723,0.1277,0.0018,49,-2.18406
"6764","OffPos_NC_058369.1_16867725_16867853","catGroup",249,0.0251682,-0.906,1e-07,4.779,-143.1624,0.81,0.14364,0.393,61,-2.35407
"6765","OffPos_NC_058369.1_168992038_168991903","catGroup",276,0.04355,-0.754,0.0238524,3.61,-94.8068,0.791,0.15314,0.004,43,-1.97231
"6766","OffPos_NC_058369.1_17668550_17668669","catGroup",195,0.0379777,0.285,0.029781,4.818,-193.2476,0.82,0.08954,0.0603,70,-1.95227
"6767","OffPos_NC_058369.1_17903560_17903447","catGroup",135,0.0185795,-0.709,4.6993e-06,2.821,-244.351,0.955,0.12837,0.0329,52,-1.99199
"6768","OffPos_NC_058369.1_18290538_18290412","catGroup",192,0.0434033,-0.357,0.166664,5.39,-87.1608,0.97,0.18138,0.0035,33,-1.87865
"6769","OffPos_NC_058369.1_18424421_18424229","catGroup",162,0.0186422,-0.136,7.66034e-05,5.379,-87.0232,0.798,0.07059,0.0016,19,-2.04677
"6770","OffPos_NC_058369.1_18757658_18757739","catGroup",228,0.0895092,0,0.00211517,8.532,-3.9814,0.917,0.06472,2e-04,43,-2.03258
"6771","OffPos_NC_058369.1_18772769_18772943","catGroup",282,0.102447,-0.147,0.0234025,10.161,-108.7149,0.967,0.10827,0.043,65,-1.52711
"6772","OffPos_NC_058369.1_19071734_19071832","catGroup",150,0.179307,-0.623,0.000217419,7.126,-23.5451,0.583,0.03781,0.0314,27,-2.26386
"6773","OffPos_NC_058369.1_20667425_20667530","catGroup",138,0.022171,-1.346,0.00119355,4.131,-119.19,0.642,0.03419,2e-04,81,-2.29222
"6774","OffPos_NC_058369.1_21289481_21289328","catGroup",240,0.0360468,-0.645,0.00100602,9.251,-111.194,0.794,0.3069,5e-04,32,-2.04226
"6775","OffPos_NC_058369.1_25584906_25584711","catGroup",213,0.0207919,-0.793,0.000140859,5.555,-21.7604,1.212,0.05829,0.0101,48,-2.07446
"6776","OffPos_NC_058369.1_25635943_25635773","catGroup",135,0.0468757,-0.903,0.113475,4.497,-95.8657,1.03,0.17189,0.0016,70,-2.40146
"6777","OffPos_NC_058369.1_26150677_26150815","catGroup",219,0.0150811,-0.549,0.000140213,5.689,-247.6149,0.988,0.0596,4e-04,88,-1.61246
"6778","OffPos_NC_058369.1_26186686_26186572","catGroup",132,0.00791956,-0.025,2.44965e-06,4.973,-138.8185,0.93,0.09843,0.0022,34,-1.12967
"6779","OffPos_NC_058369.1_34663773_34663657","catGroup",150,0.00870441,2.754,0.00510978,3.53,-241.1628,0.84,0.05125,0.0379,7,-2.55176
"6780","OffPos_NC_058369.1_38388531_38388348","catGroup",189,0.0143863,-0.718,1e-07,3.936,-141.2722,0.821,0.14173,0.0172,80,-1.92636
"6781","OffPos_NC_058369.1_39892025_39891897","catGroup",162,0.0713135,-1.729,0.0978806,9.118,-18.0495,1.013,0.05199,0.0078,93,-1.85182
