Name,Score,Start,End,Pval
OffPos_NC_054861.1_1993267_1993162,0,0,0,1
OffPos_NC_054858.1_2269020_2269281,0,0,0,1
NC_054857.1_175766_176192_Aspergillus_puulaauensis,206.290,77,508,0.000e+00
NC_054864.1_1369715_1369538_Aspergillus_puulaauensis,68.541,46,255,7.464e-13
NC_054864.1_2371624_2371303_Aspergillus_puulaauensis,97.917,74,391,4.240e-12
NC_054861.1_1232010_1231284_Aspergillus_puulaauensis,289.648,73,759,0.000e+00
NC_054857.1_1149480_1149364_Aspergillus_puulaauensis,23.546,67,189,0.133
NC_054859.1_2034221_2035007_Aspergillus_puulaauensis,255.042,4,864,0.000e+00
OffNeg_NC_054857.1_5465244_5465328,0,0,0,1
OffNeg_NC_054864.1_1335894_1336114_Aspergillus_puulaauensis,16.473,130,204,0.427
NC_054860.1_1217589_1217720_Aspergillus_puulaauensis,31.625,119,214,1.556e-05
OffNeg_NC_054858.1_4668328_4668538_Aspergillus_puulaauensis,18.518,74,148,0.431
OffPos_NC_054860.1_1816466_1816686_Aspergillus_puulaauensis,12.720,161,241,0.713
OffPos_NC_054864.1_2001228_2000763_Aspergillus_puulaauensis,23.044,30,101,0.110
OffNeg_NC_054860.1_524406_524640_Aspergillus_puulaauensis,12.888,84,233,0.626
OffPos_NC_054863.1_1598952_1599622_Aspergillus_puulaauensis,17.368,749,811,0.552
OffNeg_NC_054859.1_481301_480519_Aspergillus_puulaauensis,15.983,21,149,0.776
OffNeg_NC_054860.1_132781_132332_Aspergillus_puulaauensis,16.288,10,285,0.170
NC_054861.1_520960_520859_Aspergillus_puulaauensis,56.644,75,179,8.381e-08
OffNeg_NC_054857.1_927595_927750_Aspergillus_puulaauensis,7.096,292,303,0.714
NC_054859.1_1537826_1537944_Aspergillus_puulaauensis,32.106,75,191,2.203e-05
OffNeg_NC_054860.1_3721037_3720458,0,0,0,1
NC_054862.1_1685518_1685784_Aspergillus_puulaauensis,48.612,79,333,1.587e-10
OffPos_NC_054860.1_3873740_3874079_Aspergillus_puulaauensis,17.772,16,48,0.022
OffPos_NC_054864.1_2657325_2657196_Aspergillus_puulaauensis,16.904,193,276,0.317
NC_054858.1_1167952_1167834_Aspergillus_puulaauensis,28.707,67,207,0.007
NC_054857.1_5767930_5767653_Aspergillus_puulaauensis,85.025,80,349,2.489e-13
NC_054863.1_3017215_3017320_Aspergillus_puulaauensis,25.768,65,178,0.019
OffPos_NC_054857.1_1490894_1490749_Aspergillus_puulaauensis,11.216,237,284,0.467
OffNeg_NC_054860.1_1360860_1360736_Aspergillus_puulaauensis,10.818,75,143,0.746
NC_054860.1_1777355_1777515_Aspergillus_puulaauensis,57.630,68,241,6.202e-08
OffNeg_NC_054862.1_889316_888802_Aspergillus_puulaauensis,12.914,45,149,0.165
NC_054861.1_4148231_4148339,0,0,0,1
OffNeg_NC_054860.1_78405_78034,0,0,0,1
NC_054860.1_4197288_4197755_Aspergillus_puulaauensis,142.319,76,540,1.652e-13
OffPos_NC_054860.1_2964301_2964115,0,0,0,1
OffNeg_NC_054863.1_1649748_1650090_Aspergillus_puulaauensis,17.321,34,87,0.011
OffPos_NC_054859.1_4492486_4492269_Aspergillus_puulaauensis,11.093,289,321,0.674
OffPos_NC_054860.1_3508585_3508686_Aspergillus_puulaauensis,20.634,46,165,0.040
OffPos_NC_054857.1_2155202_2154431_Aspergillus_puulaauensis,7.810,794,835,0.503
OffPos_NC_054864.1_2569666_2569189,0,0,0,1
OffNeg_NC_054863.1_2186340_2186057_Aspergillus_puulaauensis,10.932,3,56,0.669
OffNeg_NC_054860.1_2532408_2531616_Aspergillus_puulaauensis,48.134,775,942,9.997e-08
OffNeg_NC_054858.1_1104866_1104985_Aspergillus_puulaauensis,14.052,172,204,0.474
OffNeg_NC_054858.1_751968_752934_Aspergillus_puulaauensis,7.877,554,574,0.847
OffNeg_NC_054857.1_3187234_3187441_Aspergillus_puulaauensis,13.052,206,289,0.603
OffPos_NC_054859.1_471217_471855_Aspergillus_puulaauensis,10.716,721,777,0.864
OffNeg_NC_054860.1_1277861_1278095_Aspergillus_puulaauensis,15.251,3,59,0.640
OffNeg_NC_054864.1_1726543_1726900_Aspergillus_puulaauensis,45.707,81,341,2.516e-05
NC_054859.1_4498184_4498997_Aspergillus_puulaauensis,347.519,89,886,0.000e+00
OffPos_NC_054857.1_855432_854877_Aspergillus_puulaauensis,8.964,154,165,0.866
OffPos_NC_054863.1_1098265_1098411_Aspergillus_puulaauensis,30.387,108,251,3.969e-04
OffPos_NC_054858.1_1092994_1093079,0,0,0,1
NC_054857.1_3187234_3187441_Aspergillus_puulaauensis,72.012,96,305,1.182e-06
NC_054860.1_1277861_1278095_Aspergillus_puulaauensis,94.516,77,307,1.898e-14
OffPos_NC_054858.1_830809_830897,0,0,0,1
NC_054864.1_1726543_1726900_Aspergillus_puulaauensis,96.471,1,417,4.841e-11
OffNeg_NC_054859.1_4498184_4498997_Aspergillus_puulaauensis,11.223,889,918,0.609
OffNeg_NC_054860.1_4197288_4197755,0,0,0,1
OffNeg_NC_054861.1_4148231_4148339_Aspergillus_puulaauensis,6.070,198,206,0.381
OffPos_NC_054859.1_3629964_3630654_Aspergillus_puulaauensis,11.284,694,717,0.962
NC_054863.1_1649748_1650090_Aspergillus_puulaauensis,145.879,77,442,0.000e+00
NC_054860.1_2532408_2531616_Aspergillus_puulaauensis,308.384,76,882,0.000e+00
NC_054858.1_1104866_1104985_Aspergillus_puulaauensis,47.984,74,196,6.729e-09
NC_054863.1_2186340_2186057_Aspergillus_puulaauensis,13.320,219,263,0.475
OffNeg_NC_054858.1_1167952_1167834_Aspergillus_puulaauensis,7.551,2,91,0.999
NC_054861.1_933936_934336_Aspergillus_puulaauensis,156.605,66,488,0.000e+00
OffNeg_NC_054863.1_3017215_3017320_Aspergillus_puulaauensis,8.864,9,56,0.455
OffNeg_NC_054857.1_5767930_5767653_Aspergillus_puulaauensis,14.368,277,408,0.273
OffNeg_NC_054862.1_48778_49129,0,0,0,1
OffPos_NC_054864.1_1407219_1407045_Aspergillus_puulaauensis,11.219,255,305,0.968
NC_054860.1_1360860_1360736_Aspergillus_puulaauensis,47.722,77,211,1.275e-05
OffPos_NC_054860.1_4278053_4278311_Aspergillus_puulaauensis,70.008,2,160,1.038e-06
OffNeg_NC_054860.1_1777355_1777515_Aspergillus_puulaauensis,16.364,60,98,0.407
OffPos_NC_054857.1_547021_547138,0,0,0,1
OffNeg_NC_054858.1_204019_204247,0,0,0,1
OffNeg_NC_054858.1_34128_33648,0,0,0,1
OffNeg_NC_054860.1_967795_967524_Aspergillus_puulaauensis,19.524,319,384,0.104
OffPos_NC_054862.1_2662768_2662639,0,0,0,1
OffNeg_NC_054862.1_1685518_1685784_Aspergillus_puulaauensis,12.860,349,393,0.776
OffNeg_NC_054861.1_20337_20227_Aspergillus_puulaauensis,9.739,239,253,0.175
NC_054862.1_71976_71872_Aspergillus_puulaauensis,39.365,76,216,0.002
OffPos_NC_054859.1_106295_105196_Aspergillus_puulaauensis,17.327,1165,1239,0.077
OffPos_NC_054857.1_1422657_1422239_Aspergillus_puulaauensis,15.953,170,217,0.471
OffNeg_NC_054859.1_910875_911321_Aspergillus_puulaauensis,13.133,220,291,0.199
OffPos_NC_054862.1_2311781_2311412_Aspergillus_puulaauensis,8.983,151,162,0.998
OffNeg_NC_054859.1_956663_956788_Aspergillus_puulaauensis,18.756,91,204,0.453
NC_054860.1_3721037_3720458_Aspergillus_puulaauensis,219.605,61,651,0.000e+00
NC_054860.1_424662_423507_Aspergillus_puulaauensis,451.404,73,1230,0.000e+00
NC_054860.1_132176_132065_Aspergillus_puulaauensis,15.152,70,201,0.077
OffPos_NC_054857.1_2392940_2393201_Aspergillus_puulaauensis,13.929,277,372,0.501
NC_054860.1_118087_119080_Aspergillus_puulaauensis,452.294,82,1143,0.000e+00
OffPos_NC_054859.1_3310134_3309072_Aspergillus_puulaauensis,9.457,996,1022,0.734
OffPos_NC_054857.1_3936117_3935836_Aspergillus_puulaauensis,13.544,60,131,0.647
OffPos_NC_054860.1_3395607_3395852_Aspergillus_puulaauensis,14.360,137,181,0.069
OffNeg_NC_054859.1_1537826_1537944,0,0,0,1
NC_054860.1_50988_51128_Aspergillus_puulaauensis,39.730,15,230,0.001
OffPos_NC_054862.1_1597414_1596505_Aspergillus_puulaauensis,9.016,1008,1046,0.996
OffNeg_NC_054862.1_446380_445757_Aspergillus_puulaauensis,9.892,269,313,0.126
OffNeg_NC_054857.1_517081_516765_Aspergillus_puulaauensis,15.366,143,193,3.431e-05
OffNeg_NC_054857.1_1149480_1149364_Aspergillus_puulaauensis,11.892,114,215,0.359
OffNeg_NC_054859.1_2034221_2035007_Aspergillus_puulaauensis,18.843,227,271,0.343
NC_054857.1_5465244_5465328_Aspergillus_puulaauensis,20.402,59,163,0.006
NC_054864.1_1335894_1336114_Aspergillus_puulaauensis,103.085,77,301,0.000e+00
OffNeg_NC_054864.1_285157_284830_Aspergillus_puulaauensis,4.330,291,305,0.770
OffNeg_NC_054860.1_1217589_1217720,0,0,0,1
NC_054858.1_4668328_4668538_Aspergillus_puulaauensis,101.199,77,295,1.554e-15
OffPos_NC_054859.1_3157963_3157253_Aspergillus_puulaauensis,19.598,574,657,0.438
NC_054861.1_1864670_1864542_Aspergillus_puulaauensis,40.849,36,200,2.767e-07
NC_054858.1_4929563_4929681_Aspergillus_puulaauensis,56.245,76,213,1.266e-05
NC_054859.1_624917_625142_Aspergillus_puulaauensis,82.259,53,316,3.347e-08
OffPos_NC_054864.1_2124311_2124215,0,0,0,1
OffNeg_NC_054864.1_1369715_1369538_Aspergillus_puulaauensis,12.966,125,199,0.370
OffPos_NC_054858.1_159152_160112_Aspergillus_puulaauensis,17.671,885,998,0.681
OffNeg_NC_054861.1_1232010_1231284_Aspergillus_puulaauensis,9.389,468,491,0.259
OffPos_NC_054860.1_3992801_3992133_Aspergillus_puulaauensis,7.746,32,49,0.975
OffNeg_NC_054864.1_2371624_2371303,0,0,0,1
OffPos_NC_054861.1_1882939_1882773_Aspergillus_puulaauensis,9.821,275,298,0.973
OffPos_NC_054859.1_1292972_1293904_Aspergillus_puulaauensis,8.771,421,438,0.930
OffPos_NC_054861.1_4009185_4008909,0,0,0,1
OffPos_NC_054859.1_2766889_2767127_Aspergillus_puulaauensis,11.147,133,192,0.409
OffPos_NC_054857.1_4877398_4877068_Aspergillus_puulaauensis,12.445,32,163,0.296
NC_054857.1_1376969_1377107_Aspergillus_puulaauensis,25.353,50,289,0.084
OffNeg_NC_054857.1_3168567_3169234_Aspergillus_puulaauensis,12.093,477,572,0.972
OffPos_NC_054863.1_1506683_1507215_Aspergillus_puulaauensis,8.511,542,568,0.816
OffNeg_NC_054858.1_2322422_2323285_Aspergillus_puulaauensis,207.575,434,1003,0.000e+00
OffNeg_NC_054862.1_1759998_1759839,0,0,0,1
NC_054863.1_1709431_1709326_Aspergillus_puulaauensis,34.382,76,192,0.003
OffNeg_NC_054859.1_3871274_3870085_Aspergillus_puulaauensis,2.833,810,818,0.999
OffPos_NC_054857.1_5163319_5163220_Aspergillus_puulaauensis,8.906,192,224,0.917
OffPos_NC_054859.1_4072742_4071803,0,0,0,1
OffNeg_NC_054861.1_2139529_2139400_Aspergillus_puulaauensis,9.145,195,218,0.901
NC_054859.1_1617781_1617169_Aspergillus_puulaauensis,161.410,103,684,0.000e+00
OffNeg_NC_054860.1_1410791_1411065_Aspergillus_puulaauensis,23.269,3,77,0.041
OffNeg_NC_054858.1_3760685_3760434,0,0,0,1
OffPos_NC_054864.1_717603_717685_Aspergillus_puulaauensis,6.654,122,163,1.000
NC_054859.1_1461427_1461266_Aspergillus_puulaauensis,53.343,75,263,3.252e-08
OffPos_NC_054863.1_2403101_2402493_Aspergillus_puulaauensis,21.037,564,614,0.264
OffPos_NC_054860.1_1879174_1878994_Aspergillus_puulaauensis,8.330,5,19,0.981
NC_054858.1_239421_239868_Aspergillus_puulaauensis,137.783,71,529,5.119e-13
OffNeg_NC_054863.1_237318_237557_Aspergillus_puulaauensis,21.154,268,315,0.239
OffPos_NC_054858.1_2262636_2262788,0,0,0,1
NC_054862.1_1336757_1336628_Aspergillus_puulaauensis,8.683,29,73,0.688
OffPos_NC_054863.1_467853_467451_Aspergillus_puulaauensis,13.200,361,396,0.270
NC_054859.1_211106_211799_Aspergillus_puulaauensis,17.174,149,547,0.188
NC_054857.1_3064239_3064836_Aspergillus_puulaauensis,162.880,80,592,0.000e+00
NC_054862.1_1077060_1076553_Aspergillus_puulaauensis,140.815,76,657,1.110e-16
OffNeg_NC_054862.1_278937_279072,0,0,0,1
OffNeg_NC_054863.1_1268945_1268510_Aspergillus_puulaauensis,10.312,498,530,0.196
OffPos_NC_054860.1_4329028_4328890,0,0,0,1
OffPos_NC_054861.1_1027471_1027737_Aspergillus_puulaauensis,15.196,194,262,0.765
OffNeg_NC_054862.1_1829903_1830666_Aspergillus_puulaauensis,16.404,669,731,0.424
OffPos_NC_054858.1_3383319_3383122_Aspergillus_puulaauensis,10.603,200,253,0.217
OffPos_NC_054857.1_214391_214616_Aspergillus_puulaauensis,7.687,74,94,0.099
OffNeg_NC_054861.1_2715054_2715218_Aspergillus_puulaauensis,112.083,3,311,0.000e+00
OffPos_NC_054860.1_3846189_3845838_Aspergillus_puulaauensis,16.486,114,275,0.485
NC_054861.1_1179133_1179023_Aspergillus_puulaauensis,27.135,67,186,6.670e-04
OffNeg_NC_054864.1_1602994_1603339_Aspergillus_puulaauensis,14.577,381,413,0.485
OffPos_NC_054857.1_1594099_1594417_Aspergillus_puulaauensis,13.129,154,267,0.246
OffNeg_NC_054863.1_583462_582913_Aspergillus_puulaauensis,66.905,231,452,1.510e-14
NC_054858.1_957573_957752_Aspergillus_puulaauensis,75.050,77,256,6.359e-11
OffNeg_NC_054858.1_2890103_2891256_Aspergillus_puulaauensis,13.237,391,432,0.332
OffNeg_NC_054862.1_2486502_2486207_Aspergillus_puulaauensis,10.473,220,276,0.972
OffPos_NC_054859.1_1139336_1139645_Aspergillus_puulaauensis,11.832,247,288,0.912
OffNeg_NC_054860.1_1201515_1201170,0,0,0,1
OffNeg_NC_054861.1_2641279_2641418_Aspergillus_puulaauensis,10.516,246,281,0.517
OffPos_NC_054860.1_654283_654061_Aspergillus_puulaauensis,12.448,330,371,0.250
OffPos_NC_054864.1_2282893_2282047,0,0,0,1
NC_054859.1_655354_655190_Aspergillus_puulaauensis,12.201,60,191,0.289
NC_054857.1_3036899_3037192_Aspergillus_puulaauensis,20.144,61,270,0.384
OffNeg_NC_054861.1_1343436_1343918_Aspergillus_puulaauensis,14.568,3,137,0.116
OffNeg_NC_054863.1_195970_196435_Aspergillus_puulaauensis,11.480,445,558,0.380
OffPos_NC_054857.1_3877031_3876739_Aspergillus_puulaauensis,9.309,207,251,0.864
OffPos_NC_054859.1_4373822_4373697,0,0,0,1
OffPos_NC_054861.1_304571_305325_Aspergillus_puulaauensis,39.813,400,591,3.081e-05
OffNeg_NC_054862.1_3289619_3290549_Aspergillus_puulaauensis,5.555,879,917,0.374
NC_054859.1_4090960_4091387_Aspergillus_puulaauensis,149.248,50,535,0.000e+00
OffPos_NC_054863.1_773061_773258,0,0,0,1
NC_054858.1_3285837_3285951_Aspergillus_puulaauensis,34.831,58,201,4.038e-05
NC_054858.1_2976398_2976306_Aspergillus_puulaauensis,23.151,67,168,5.446e-04
NC_054858.1_803781_803871_Aspergillus_puulaauensis,48.549,72,182,9.771e-10
OffNeg_NC_054858.1_2097259_2097883_Aspergillus_puulaauensis,5.066,730,738,0.418
NC_054864.1_1471579_1471788_Aspergillus_puulaauensis,93.703,58,294,7.216e-15
NC_054859.1_1369581_1370078_Aspergillus_puulaauensis,158.539,75,575,0.000e+00
NC_054862.1_537137_536931_Aspergillus_puulaauensis,98.455,65,289,1.110e-16
NC_054859.1_177406_177530_Aspergillus_puulaauensis,54.140,76,210,1.478e-06
NC_054864.1_174690_173899_Aspergillus_puulaauensis,57.182,70,882,1.853e-05
OffPos_NC_054858.1_4211463_4211687_Aspergillus_puulaauensis,14.536,138,224,0.347
NC_054862.1_3458003_3458199_Aspergillus_puulaauensis,52.836,61,279,4.041e-04
OffNeg_NC_054860.1_677384_677823_Aspergillus_puulaauensis,22.270,446,568,0.100
OffPos_NC_054857.1_4288723_4289298_Aspergillus_puulaauensis,11.508,84,182,0.006
OffNeg_NC_054863.1_1653440_1653933_Aspergillus_puulaauensis,6.599,423,461,0.091
NC_054857.1_2477444_2478015_Aspergillus_puulaauensis,38.435,75,626,2.005e-04
OffNeg_NC_054862.1_3213487_3213055_Aspergillus_puulaauensis,13.588,160,207,0.785
OffPos_NC_054861.1_3482689_3482110_Aspergillus_puulaauensis,14.179,233,301,0.065
OffNeg_NC_054859.1_1743292_1742831_Aspergillus_puulaauensis,14.511,449,511,0.445
OffPos_NC_054862.1_989615_990377_Aspergillus_puulaauensis,15.721,133,159,0.081
OffNeg_NC_054864.1_2097980_2097783_Aspergillus_puulaauensis,9.607,8,67,0.562
OffPos_NC_054863.1_1602291_1602724_Aspergillus_puulaauensis,12.333,19,84,0.901
NC_054857.1_3109846_3109756_Aspergillus_puulaauensis,27.884,76,168,0.001
OffPos_NC_054862.1_3125122_3126106,0,0,0,1
OffPos_NC_054858.1_2891908_2892001_Aspergillus_puulaauensis,6.872,190,204,0.712
NC_054861.1_3282428_3282800_Aspergillus_puulaauensis,201.938,77,445,0.000e+00
OffNeg_NC_054858.1_551810_552442_Aspergillus_puulaauensis,11.939,587,661,0.230
NC_054859.1_1052360_1052724_Aspergillus_puulaauensis,149.349,80,439,0.000e+00
OffNeg_NC_054857.1_1087754_1087290_Aspergillus_puulaauensis,15.634,514,588,0.264
NC_054859.1_3120459_3120704_Aspergillus_puulaauensis,94.992,76,327,1.119e-08
OffNeg_NC_054861.1_2260078_2260381_Aspergillus_puulaauensis,5.920,438,449,0.122
OffNeg_NC_054859.1_2956539_2956145_Aspergillus_puulaauensis,16.373,65,109,0.442
NC_054863.1_2995780_2996313,0,0,0,1
OffPos_NC_054859.1_1834751_1834531_Aspergillus_puulaauensis,9.828,290,340,0.503
OffPos_NC_054863.1_1583720_1584778_Aspergillus_puulaauensis,21.648,840,947,0.270
NC_054860.1_526158_526920_Aspergillus_puulaauensis,204.024,83,841,0.000e+00
NC_054859.1_2225202_2225458_Aspergillus_puulaauensis,117.861,67,330,0.000e+00
OffNeg_NC_054858.1_3540237_3540132_Aspergillus_puulaauensis,11.069,102,227,0.881
OffPos_NC_054857.1_4648826_4649024_Aspergillus_puulaauensis,12.843,32,100,0.352
OffPos_NC_054860.1_880861_880193,0,0,0,1
OffPos_NC_054861.1_3789612_3789086_Aspergillus_puulaauensis,10.636,71,175,0.514
NC_054858.1_2794895_2794484_Aspergillus_puulaauensis,193.463,28,498,0.000e+00
OffPos_NC_054863.1_2123177_2123090,0,0,0,1
OffNeg_NC_054862.1_1675130_1674323_Aspergillus_puulaauensis,24.937,695,727,0.197
NC_054858.1_5418115_5417983,0,0,0,1
OffNeg_NC_054859.1_2439594_2439479_Aspergillus_puulaauensis,8.404,166,234,0.739
OffPos_NC_054857.1_2937335_2937884_Aspergillus_puulaauensis,4.416,85,132,0.940
OffNeg_NC_054859.1_587387_586932,0,0,0,1
OffPos_NC_054862.1_240348_240257_Aspergillus_puulaauensis,13.390,52,144,0.412
NC_054861.1_997199_997115_Aspergillus_puulaauensis,29.527,76,213,0.038
OffNeg_NC_054863.1_3078246_3078164,0,0,0,1
OffPos_NC_054858.1_285728_285940,0,0,0,1
OffNeg_NC_054857.1_1879625_1879480_Aspergillus_puulaauensis,8.808,139,186,0.977
OffNeg_NC_054862.1_3261909_3261774,0,0,0,1
OffNeg_NC_054859.1_619505_618854_Aspergillus_puulaauensis,12.082,633,704,0.519
NC_054861.1_1645876_1646139_Aspergillus_puulaauensis,65.815,67,336,2.917e-10
OffNeg_NC_054861.1_55313_55549,0,0,0,1
OffNeg_NC_054857.1_1493254_1493168,0,0,0,1
NC_054857.1_5424740_5425248_Aspergillus_puulaauensis,242.882,67,609,0.000e+00
NC_054859.1_2551241_2551100_Aspergillus_puulaauensis,54.899,76,213,8.144e-09
OffNeg_NC_054860.1_3162616_3162317_Aspergillus_puulaauensis,12.748,57,155,0.777
OffPos_NC_054857.1_5867280_5867627_Aspergillus_puulaauensis,16.921,183,263,0.152
NC_054860.1_2857242_2856685_Aspergillus_puulaauensis,236.217,63,629,0.000e+00
OffPos_NC_054863.1_3040336_3040748_Aspergillus_puulaauensis,17.127,229,354,0.333
OffNeg_NC_054863.1_2562396_2561511_Aspergillus_puulaauensis,12.283,3,62,0.271
NC_054863.1_1306650_1306492_Aspergillus_puulaauensis,34.558,64,237,5.830e-05
OffNeg_NC_054863.1_2269410_2269537_Aspergillus_puulaauensis,11.752,67,189,0.601
OffNeg_NC_054857.1_2031966_2032049,0,0,0,1
OffNeg_NC_054858.1_959595_959717_Aspergillus_puulaauensis,5.662,208,219,0.946
OffNeg_NC_054858.1_284315_285029_Aspergillus_puulaauensis,16.054,559,612,0.038
OffPos_NC_054860.1_3198820_3198165_Aspergillus_puulaauensis,22.335,620,736,0.372
OffNeg_NC_054863.1_2961326_2961245,0,0,0,1
NC_054857.1_2320940_2319965_Aspergillus_puulaauensis,530.701,76,1038,0.000e+00
NC_054860.1_2382553_2382822_Aspergillus_puulaauensis,137.747,73,348,0.000e+00
OffNeg_NC_054858.1_638441_638279_Aspergillus_puulaauensis,8.810,215,250,0.709
OffPos_NC_054857.1_5867673_5868126_Aspergillus_puulaauensis,22.659,438,599,0.002
NC_054857.1_3062689_3062778_Aspergillus_puulaauensis,24.200,88,162,2.912e-04
OffNeg_NC_054859.1_2039982_2040115_Aspergillus_puulaauensis,14.363,99,125,0.466
OffNeg_NC_054860.1_3793440_3793248_Aspergillus_puulaauensis,9.024,168,206,0.795
NC_054857.1_1887830_1887395_Aspergillus_puulaauensis,227.690,76,528,0.000e+00
NC_054864.1_544658_544067_Aspergillus_puulaauensis,229.994,66,665,0.000e+00
NC_054862.1_217562_217933_Aspergillus_puulaauensis,150.061,67,450,0.000e+00
OffNeg_NC_054860.1_209744_210488_Aspergillus_puulaauensis,5.051,842,853,0.634
NC_054860.1_1957785_1956852_Aspergillus_puulaauensis,349.711,76,1005,0.000e+00
OffNeg_NC_054857.1_4660499_4661403_Aspergillus_puulaauensis,10.857,956,1036,0.588
NC_054864.1_900105_900318_Aspergillus_puulaauensis,88.395,68,304,1.951e-10
NC_054864.1_2027904_2028316_Aspergillus_puulaauensis,185.084,78,491,0.000e+00
OffNeg_NC_054862.1_2260394_2260486,0,0,0,1
NC_054863.1_2900871_2901124_Aspergillus_puulaauensis,84.688,71,310,1.123e-10
NC_054860.1_696166_696484_Aspergillus_puulaauensis,24.454,308,448,0.138
OffNeg_NC_054860.1_2242047_2242377_Aspergillus_puulaauensis,24.072,142,336,0.048
OffNeg_NC_054864.1_2538770_2538625,0,0,0,1
NC_054861.1_3119563_3119731_Aspergillus_puulaauensis,38.145,89,247,7.471e-05
OffPos_NC_054860.1_3383354_3383270,0,0,0,1
OffPos_NC_054862.1_2727626_2728109,0,0,0,1
OffNeg_NC_054864.1_1838280_1838130_Aspergillus_puulaauensis,9.386,272,289,0.568
OffNeg_NC_054863.1_652616_652785_Aspergillus_puulaauensis,8.590,227,259,0.538
OffNeg_NC_054863.1_1102263_1102373_Aspergillus_puulaauensis,25.151,4,75,1.690e-04
OffNeg_NC_054860.1_1988396_1989461_Aspergillus_puulaauensis,8.132,352,399,0.828
NC_054861.1_1969238_1968732_Aspergillus_puulaauensis,243.693,63,572,0.000e+00
NC_054858.1_4596358_4596272_Aspergillus_puulaauensis,27.319,76,162,8.197e-04
NC_054859.1_4178144_4178310_Aspergillus_puulaauensis,18.675,69,218,0.240
NC_054864.1_646891_647047_Aspergillus_puulaauensis,61.188,76,240,9.944e-13
NC_054863.1_225657_226156_Aspergillus_puulaauensis,249.040,75,551,0.000e+00
OffNeg_NC_054858.1_267694_267497,0,0,0,1
NC_054863.1_2580986_2581573_Aspergillus_puulaauensis,167.514,65,655,0.000e+00
OffPos_NC_054860.1_3570788_3570886_Aspergillus_puulaauensis,17.245,1,99,0.158
NC_054857.1_2740932_2740379_Aspergillus_puulaauensis,189.609,76,654,0.000e+00
NC_054861.1_3390138_3390372_Aspergillus_puulaauensis,62.446,86,304,2.208e-09
NC_054863.1_885199_885115_Aspergillus_puulaauensis,32.385,76,156,1.008e-07
NC_054857.1_1881941_1882069_Aspergillus_puulaauensis,32.097,77,205,1.578e-04
NC_054857.1_4820435_4820281_Aspergillus_puulaauensis,15.468,136,207,0.273
OffNeg_NC_054857.1_1291948_1291686_Aspergillus_puulaauensis,19.176,256,372,0.370
NC_054864.1_707245_707360_Aspergillus_puulaauensis,28.264,71,193,6.505e-05
OffNeg_NC_054857.1_805243_806353_Aspergillus_puulaauensis,19.729,467,586,0.499
OffPos_NC_054857.1_5487300_5486956_Aspergillus_puulaauensis,27.165,103,270,0.127
OffPos_NC_054857.1_4503113_4504056_Aspergillus_puulaauensis,51.229,918,1079,9.765e-07
NC_054860.1_1707890_1707349_Aspergillus_puulaauensis,135.570,71,628,5.756e-11
